rosbagTimestamp,joint1,joint2,joint3,joint4,joint5,joint6,joint7
1540323531071969576,264.064086914,207.195159912,70.4517822266,6.85541915894,18.6378593445,359.694824219,0.0
1540323531169504831,264.064086914,204.795013428,69.8517913818,6.85541915894,18.6378593445,359.694824219,0.0
1540323531272122158,264.064086914,201.994842529,69.951789856,6.85541915894,18.6378593445,359.694824219,0.0
1540323531376149149,264.064086914,199.494689941,70.6517791748,6.85541915894,18.6378593445,359.694824219,0.0
1540323531478212376,264.364105225,197.294555664,71.8517608643,6.85541915894,18.6378593445,359.694824219,0.0
1540323531583552913,264.964141846,195.19442749,73.251739502,6.85541915894,18.6378593445,359.694824219,0.0
1540323531668448904,265.36416626,194.094360352,74.2517242432,6.85541915894,18.6378593445,359.694824219,0.0
1540323531778131038,266.064208984,192.694274902,75.3517074585,6.70541906357,18.6378593445,359.694824219,0.0
1540323531861413648,266.464233398,192.194244385,75.8516998291,6.70541906357,18.6378593445,359.694824219,0.0
1540323531979537118,267.36428833,191.394195557,76.5516891479,6.70541906357,18.6378593445,359.694824219,0.0
1540323532068120437,267.964324951,190.994171143,77.0516815186,6.70541906357,18.6378593445,359.694824219,0.0
1540323532174382294,268.464355469,190.694152832,77.7516708374,6.70541906357,18.6378593445,359.694824219,0.0
1540323532265262111,268.864379883,190.694152832,78.4516601562,6.70541906357,18.6378593445,359.694824219,0.0
1540323532370116398,269.464416504,190.594146729,79.6516418457,6.70541906357,18.6378593445,359.694824219,0.0
1540323532471518709,269.964447021,190.594146729,81.1516189575,6.70541906357,18.6378593445,359.694824219,0.0
1540323532561424480,270.264465332,190.594146729,82.7515945435,6.70541906357,18.6378593445,359.694824219,0.0
1540323532670435692,270.664489746,190.594146729,86.3515396118,6.70541906357,18.6378593445,359.694824219,0.0
1540323532768416253,271.06451416,190.594146729,89.6514892578,6.5554189682,18.6378593445,359.694824219,0.0
1540323532865848310,271.264526367,190.594146729,92.0514526367,6.5554189682,18.6378593445,359.694824219,0.0
1540323532966466070,271.364532471,190.594146729,95.4514007568,6.25541877747,18.6378593445,359.694824219,0.0
1540323533064173961,271.364532471,190.594146729,98.851348877,6.1054186821,18.6378593445,359.694824219,0.0
1540323533177529180,271.364532471,190.594146729,103.05128479,5.95541858673,18.6378593445,359.694824219,0.0
1540323533265286495,271.364532471,190.594146729,105.451248169,5.95541858673,18.6378593445,359.694824219,0.0
1540323533364671076,271.764556885,190.494140625,108.051208496,5.80541849136,18.6378593445,359.694824219,0.0
1540323533465331083,272.064575195,190.494140625,108.851196289,5.80541849136,18.6378593445,359.694824219,0.0
1540323533563816259,272.564605713,190.494140625,109.151191711,5.80541849136,18.6378593445,359.694824219,0.0
1540323533670587454,273.264648438,190.494140625,109.051193237,5.80541849136,18.6378593445,359.694824219,0.0
1540323533770274410,274.164703369,190.494140625,108.351203918,5.80541849136,18.6378593445,359.694824219,0.0
1540323533879642720,275.064758301,190.494140625,106.951225281,5.80541849136,18.6378593445,359.694824219,0.0
1540323533970980975,275.864807129,190.494140625,105.451248169,5.80541849136,18.6378593445,359.694824219,0.0
1540323534071365370,276.664855957,190.494140625,103.751274109,5.80541849136,18.6378593445,359.694824219,0.0
1540323534173925694,277.464904785,190.494140625,101.951301575,5.80541849136,18.6378593445,359.694824219,0.0
1540323534270625202,278.264953613,190.494140625,100.051330566,5.80541849136,18.6378593445,359.694824219,0.0
1540323534373174343,279.065002441,190.494140625,97.5513687134,5.95541858673,18.6378593445,359.694824219,0.0
1540323534470743138,279.765045166,190.494140625,94.8514099121,5.95541858673,18.6378593445,359.694824219,0.0
1540323534568837680,280.465087891,190.494140625,92.0514526367,5.95541858673,18.6378593445,359.694824219,0.0
1540323534670269962,280.965118408,190.394134521,89.5514907837,5.95541858673,18.6378593445,359.694824219,0.0
1540323534767190618,281.365142822,190.394134521,87.8515167236,6.1054186821,18.6378593445,359.694824219,0.0
1540323534873135903,281.665161133,190.394134521,86.8515319824,6.1054186821,18.6378593445,359.694824219,0.0
1540323534966812711,281.665161133,190.394134521,86.8515319824,6.1054186821,18.6378593445,359.694824219,0.0
1540323535062756570,281.765167236,190.394134521,87.7515182495,5.95541858673,18.6378593445,359.694824219,0.0
1540323535170497496,281.765167236,190.394134521,91.0514678955,5.95541858673,18.6378593445,359.694824219,0.0
1540323535268127373,281.665161133,190.394134521,94.2514190674,5.95541858673,18.6378593445,359.694824219,0.0
1540323535366334999,281.565155029,190.394134521,97.5513687134,5.95541858673,18.6378593445,359.694824219,0.0
1540323535473532433,281.465148926,190.394134521,100.951316833,5.80541849136,18.6378593445,359.694824219,0.0
1540323535572508517,281.265136719,190.394134521,104.051269531,5.80541849136,18.6378593445,359.694824219,0.0
1540323535672538399,281.165130615,190.394134521,106.051239014,5.80541849136,18.6378593445,359.694824219,0.0
1540323535765233222,281.165130615,190.394134521,107.051223755,5.80541849136,18.6378593445,359.694824219,0.0
1540323535870060742,281.065124512,190.394134521,107.6512146,5.655418396,18.6378593445,359.694824219,0.0
1540323535969326101,281.065124512,190.394134521,108.251205444,5.655418396,18.6378593445,359.694824219,0.0
1540323536069464835,281.065124512,190.394134521,108.851196289,5.655418396,18.6378593445,359.694824219,0.0
1540323536172238815,281.065124512,190.394134521,109.451187134,5.655418396,18.6378593445,359.694824219,0.0
1540323536264792211,281.065124512,190.394134521,110.451171875,5.655418396,18.6378593445,359.694824219,0.0
1540323536365553692,281.065124512,190.394134521,110.951164246,5.655418396,18.6378593445,359.694824219,0.0
1540323536469499570,281.265136719,190.394134521,111.251159668,5.50541830063,18.6378593445,359.694824219,0.0
1540323536572410522,281.465148926,190.394134521,111.251159668,5.50541830063,18.6378593445,359.694824219,0.0
1540323536670179371,281.765167236,190.394134521,111.251159668,5.50541830063,18.6378593445,359.694824219,0.0
1540323536764152244,281.965179443,190.394134521,111.151161194,5.50541830063,18.6378593445,359.694824219,0.0
1540323536866477542,282.065185547,190.394134521,111.251159668,5.50541830063,18.6378593445,359.694824219,0.0
1540323536963996040,282.065185547,190.394134521,111.251159668,5.50541830063,18.6378593445,359.694824219,0.0
1540323537075440810,282.065185547,190.394134521,112.251144409,5.50541830063,18.6378593445,359.694824219,0.0
1540323537177549092,281.965179443,190.394134521,113.751121521,5.50541830063,18.6378593445,359.694824219,0.0
1540323537268634805,281.86517334,190.394134521,115.751091003,5.35541820526,18.6378593445,359.694824219,0.0
1540323537362178822,281.465148926,190.394134521,117.351066589,5.35541820526,18.6378593445,359.694824219,0.0
1540323537473372755,280.465087891,190.394134521,120.051025391,5.35541820526,18.6378593445,359.694824219,0.0
1540323537564192976,279.86505127,190.394134521,121.551002502,5.20541810989,18.6378593445,359.694824219,0.0
1540323537667904153,278.964996338,190.394134521,123.550971985,5.20541810989,18.6378593445,359.694824219,0.0
1540323537768122712,278.064941406,190.394134521,124.750953674,5.20541810989,18.6378593445,359.694824219,0.0
1540323537869375342,277.264892578,190.394134521,125.050949097,5.20541810989,18.6378593445,359.694824219,0.0
1540323537967756886,276.564849854,190.394134521,124.950950623,5.05541801453,18.6378593445,359.694824219,0.0
1540323538066587949,275.764801025,190.394134521,124.750953674,5.20541810989,18.6378593445,359.694824219,0.0
1540323538171267960,274.864746094,190.394134521,123.950965881,5.20541810989,18.6378593445,359.694824219,0.0
1540323538262291395,274.164703369,190.394134521,122.750984192,5.20541810989,18.6378593445,359.694824219,0.0
1540323538371539484,272.76461792,190.394134521,119.751029968,5.20541810989,18.6378593445,359.694824219,0.0
1540323538466746464,271.964569092,190.394134521,117.351066589,5.20541810989,18.6378593445,359.694824219,0.0
1540323538569499720,270.464477539,190.394134521,113.351127625,5.35541820526,18.6378593445,359.694824219,0.0
1540323538673729251,269.164398193,190.394134521,110.051177979,5.50541830063,18.6378593445,359.694824219,0.0
1540323538767666900,267.864318848,190.394134521,106.751228333,5.655418396,18.6378593445,359.694824219,0.0
1540323538867294755,266.964263916,190.394134521,104.251266479,5.80541849136,18.6378593445,359.694824219,0.0
1540323538969645535,265.66418457,190.394134521,100.151329041,6.1054186821,18.6378593445,359.694824219,0.0
1540323539068366677,264.864135742,190.394134521,97.5513687134,6.25541877747,18.6378593445,359.694824219,0.0
1540323539166612192,263.864074707,190.394134521,94.3514175415,6.40541887283,18.6378593445,359.694824219,0.0
1540323539273547439,262.964019775,190.494140625,90.3514785767,6.70541906357,18.6378593445,359.694824219,0.0
1540323539363191718,262.263977051,190.794158936,87.8515167236,6.70541906357,18.6378593445,359.694824219,0.0
1540323539466674220,261.263916016,191.49420166,84.7515640259,7.0054192543,18.6378593445,359.694824219,0.0
1540323539572357236,260.363861084,192.194244385,80.8516235352,7.0054192543,18.6378593445,359.694824219,0.0
1540323539679785267,259.363800049,192.994293213,77.6516723633,7.15541934967,18.6378593445,359.694824219,0.0
1540323539769341772,258.563751221,193.694335938,74.5517196655,7.15541934967,18.6378593445,359.694824219,0.0
1540323539867200562,257.663696289,194.394378662,71.651763916,7.15541934967,18.6378593445,359.694824219,0.0
1540323539970290668,256.763641357,195.19442749,68.4518127441,7.0054192543,18.6378593445,359.694824219,0.0
1540323540071374859,255.863586426,196.394500732,65.051864624,7.0054192543,18.6378593445,359.694824219,0.0
1540323540166072725,255.163543701,197.894592285,61.751914978,7.0054192543,18.6378593445,359.694824219,0.0
1540323540270267680,254.863525391,199.294677734,58.451965332,7.0054192543,18.6378593445,359.694824219,0.0
1540323540369529011,254.863525391,200.494750977,55.6520080566,7.0054192543,18.6378593445,359.694824219,0.0
1540323540464845024,254.863525391,201.294799805,54.0520324707,7.0054192543,18.6378593445,359.694824219,0.0
1540323540568332138,254.863525391,202.29486084,52.1520614624,6.85541915894,18.6378593445,359.694824219,0.0
1540323540663104193,255.063537598,202.694885254,51.4520721436,6.85541915894,18.6378593445,359.694824219,0.0
1540323540768375167,255.763580322,202.894897461,50.5520858765,6.70541906357,18.787858963,359.544830322,0.0
1540323540871491352,256.763641357,202.794891357,50.5520858765,6.70541906357,18.6378593445,357.294921875,0.0
1540323540965769070,257.563690186,202.794891357,50.5520858765,6.70541906357,18.6378593445,353.845062256,0.0
1540323541072594282,258.763763428,202.494873047,51.2520751953,6.70541906357,18.6378593445,348.595275879,0.0
1540323541162032649,259.563812256,202.194854736,51.9520645142,6.70541906357,18.6378593445,345.445404053,0.0
1540323541274878334,261.163909912,201.994842529,53.0520477295,6.70541906357,18.6378593445,340.045623779,0.0
1540323541364196771,262.263977051,201.994842529,53.5520401001,6.70541906357,18.6378593445,336.745758057,0.0
1540323541466182420,264.064086914,201.994842529,54.1520309448,6.70541906357,18.6378593445,332.395935059,0.0
1540323541573880726,265.564178467,202.094848633,54.1520309448,6.70541906357,18.6378593445,326.546173096,0.0
1540323541665775083,266.564239502,202.29486084,53.8520355225,6.70541906357,18.6378593445,323.096313477,0.0
1540323541769350021,267.464294434,202.794891357,53.2520446777,6.70541906357,18.6378593445,317.8465271,0.0
1540323541861591056,267.964324951,203.094909668,52.7520523071,6.70541906357,18.6378593445,314.39666748,0.0
1540323541966142363,268.764373779,203.694946289,51.9520645142,6.70541906357,18.6378593445,308.846893311,0.0
1540323542068181916,269.164398193,203.894958496,51.4520721436,6.70541906357,18.6378593445,304.19708252,0.0
1540323542168233921,269.464416504,203.9949646,50.9520797729,6.70541906357,18.6378593445,299.547271729,0.0
1540323542268225815,269.664428711,203.9949646,50.7520828247,6.70541906357,18.6378593445,295.047454834,0.0
1540323542371438650,269.864440918,203.9949646,50.6520843506,6.70541906357,18.6378593445,290.697631836,0.0
1540323542470344032,269.864440918,203.9949646,50.6520843506,6.70541906357,18.6378593445,286.197814941,0.0
1540323542572167391,269.864440918,204.094970703,50.6520843506,6.70541906357,18.6378593445,281.847991943,0.0
1540323542670079950,269.864440918,204.094970703,50.5520858765,6.70541906357,18.6378593445,277.498168945,0.0
1540323542765017907,269.864440918,204.094970703,50.5520858765,6.70541906357,18.6378593445,274.198303223,0.0
1540323542865435645,269.864440918,204.094970703,50.5520858765,6.70541906357,18.6378593445,268.798522949,0.0
1540323542972059709,269.864440918,204.094970703,50.5520858765,6.70541906357,18.6378593445,264.148712158,0.0
1540323543073387266,269.864440918,204.094970703,50.5520858765,6.70541906357,18.6378593445,259.648895264,0.0
1540323543167945929,269.864440918,204.094970703,50.6520843506,6.70541906357,18.6378593445,255.149078369,0.0
1540323543267602897,269.864440918,204.094970703,50.8520812988,6.70541906357,18.6378593445,250.799255371,0.0
1540323543367073868,269.864440918,204.094970703,51.4520721436,6.70541906357,18.6378593445,247.049407959,0.0
1540323543466273341,269.864440918,204.094970703,53.2520446777,6.70541906357,18.6378593445,241.499633789,0.0
1540323543566818735,269.864440918,204.094970703,55.8520050049,6.5554189682,18.6378593445,236.999816895,0.0
1540323543671851063,269.864440918,204.094970703,58.9519577026,6.5554189682,18.6378593445,233.399963379,0.0
1540323543770497956,269.964447021,204.094970703,61.5519180298,6.5554189682,18.6378593445,231.750030518,0.0
1540323543865271593,269.964447021,204.094970703,63.1518936157,6.40541887283,18.787858963,231.900024414,0.0
1540323543973798042,269.864440918,204.094970703,65.4518585205,6.40541887283,18.6378593445,234.299926758,0.0
1540323544069593205,269.764434814,204.094970703,67.0518341064,6.25541877747,18.6378593445,238.799743652,0.0
1540323544171510683,269.464416504,204.094970703,68.2518157959,6.25541877747,18.6378593445,243.14956665,0.0
1540323544267134880,269.06439209,204.094970703,69.3517990112,6.25541877747,18.6378593445,247.349395752,0.0
1540323544365135108,268.564361572,204.094970703,70.0517883301,6.1054186821,18.6378593445,251.549224854,0.0
1540323544471250180,267.964324951,204.094970703,70.5517807007,6.1054186821,18.6378593445,255.899047852,0.0
1540323544571994812,267.464294434,203.9949646,70.7517776489,6.1054186821,18.6378593445,260.24887085,0.0
1540323544663109459,267.06427002,203.9949646,70.851776123,6.1054186821,18.6378593445,263.698730469,0.0
1540323544761681219,266.564239502,203.794952393,71.2517700195,6.1054186821,18.6378593445,268.048553467,0.0
1540323544866969822,266.064208984,203.494934082,71.9517593384,6.1054186821,18.6378593445,272.698364258,0.0
1540323544973556793,265.66418457,203.294921875,72.9517440796,6.1054186821,18.6378593445,278.548126221,0.0
1540323545069351627,265.464172363,203.294921875,73.7517318726,5.95541858673,18.6378593445,282.747955322,0.0
1540323545170400219,265.264160156,203.294921875,74.3517227173,5.95541858673,18.6378593445,287.09777832,0.0
1540323545269968900,265.264160156,203.294921875,74.8517150879,5.95541858673,18.6378593445,291.297607422,0.0
1540323545366710414,265.264160156,203.294921875,75.3517074585,5.95541858673,18.6378593445,295.797424316,0.0
1540323545468563934,264.964141846,203.294921875,75.6517028809,5.95541858673,18.6378593445,300.447235107,0.0
1540323545568476741,264.664123535,203.294921875,75.8516998291,5.95541858673,18.6378593445,304.947052002,0.0
1540323545674672648,264.664123535,203.294921875,75.9516983032,5.95541858673,18.6378593445,309.296875,0.0
1540323545772568016,264.664123535,203.294921875,75.9516983032,5.95541858673,18.6378593445,313.646697998,0.0
1540323545878284674,264.664123535,203.294921875,75.9516983032,5.95541858673,18.6378593445,318.146514893,0.0
1540323545971319007,264.664123535,203.294921875,75.9516983032,5.95541858673,18.6378593445,322.646331787,0.0
1540323546074391338,264.664123535,203.294921875,75.8516998291,5.95541858673,18.6378593445,326.996154785,0.0
1540323546170073548,264.664123535,203.294921875,75.9516983032,5.95541858673,18.6378593445,330.296020508,0.0
1540323546266393859,264.664123535,203.194915771,76.1516952515,5.95541858673,18.6378593445,334.645843506,0.0
1540323546361239541,264.664123535,202.794891357,77.3516769409,5.80541849136,18.787858963,338.995666504,0.0
1540323546463276164,264.664123535,201.694824219,79.9516372681,5.80541849136,18.6378593445,344.69543457,0.0
1540323546563798854,264.664123535,200.494750977,81.2516174316,5.80541849136,18.6378593445,348.295288086,0.0
1540323546666435374,264.764129639,197.994598389,81.7516098022,5.655418396,18.6378593445,353.845062256,0.0
1540323546765553421,264.964141846,196.194488525,81.4516143799,5.80541849136,18.6378593445,356.844940186,0.0
1540323546866173852,265.36416626,193.694335938,79.4516448975,5.80541849136,18.6378593445,359.094848633,0.0
1540323546972829429,265.864196777,192.294250488,76.3516921997,5.80541849136,18.6378593445,360.294799805,0.0
1540323547079651201,266.464233398,191.294189453,72.7517471313,5.80541849136,18.6378593445,360.294799805,0.0
1540323547163258711,266.864257812,190.894165039,69.8517913818,5.80541849136,18.6378593445,360.294799805,0.0
1540323547268138322,267.164276123,190.594146729,67.7518234253,5.80541849136,18.6378593445,360.294799805,0.0
1540323547372496900,267.464294434,190.594146729,67.0518341064,5.95541858673,18.6378593445,360.294799805,0.0
1540323547464187057,267.764312744,190.594146729,67.1518325806,5.95541858673,18.6378593445,360.294799805,0.0
1540323547568813135,267.964324951,190.694152832,67.6518249512,5.95541858673,18.6378593445,360.294799805,0.0
1540323547668215379,268.164337158,191.094177246,68.4518127441,5.95541858673,18.6378593445,360.144805908,0.0
1540323547769370570,268.364349365,191.794219971,68.5518112183,5.95541858673,18.6378593445,357.444915771,0.0
1540323547866778630,268.564361572,192.294250488,67.8518218994,5.95541858673,18.6378593445,353.095092773,0.0
1540323547967533369,268.564361572,193.094299316,66.3518447876,5.95541858673,18.6378593445,348.445281982,0.0
1540323548080640103,268.664367676,193.49432373,64.6518707275,5.95541858673,18.6378593445,343.945465088,0.0
1540323548170485126,268.664367676,193.794342041,63.5518875122,5.95541858673,18.6378593445,340.495605469,0.0
1540323548265292570,268.764373779,194.094360352,62.1519088745,5.95541858673,18.6378593445,335.245819092,0.0
1540323548370550089,268.964385986,194.394378662,61.1519241333,6.1054186821,18.6378593445,330.596008301,0.0
1540323548475501486,269.264404297,194.594390869,60.6519317627,6.1054186821,18.6378593445,325.94619751,0.0
1540323548563606478,269.464416504,194.89440918,60.4519348145,6.1054186821,18.6378593445,321.596374512,0.0
1540323548664537992,269.764434814,195.094421387,60.4519348145,6.1054186821,18.6378593445,318.296508789,0.0
1540323548770187783,270.164459229,195.19442749,60.4519348145,6.1054186821,18.6378593445,312.596740723,0.0
1540323548869630402,270.464477539,195.394439697,60.5519332886,6.1054186821,18.6378593445,308.096923828,0.0
1540323548972651057,270.964508057,195.794464111,61.3519210815,6.1054186821,18.6378593445,303.897094727,0.0
1540323549072357107,271.564544678,196.194488525,62.551902771,6.1054186821,18.6378593445,299.397277832,0.0
1540323549169143327,272.064575195,196.594512939,63.9518814087,6.1054186821,18.6378593445,295.047454834,0.0
1540323549266967266,272.664611816,196.89453125,65.1518630981,6.1054186821,18.6378593445,290.547637939,0.0
1540323549369682644,273.06463623,197.094543457,66.0518493652,6.1054186821,18.6378593445,286.347808838,0.0
1540323549470355284,273.464660645,197.294555664,66.7518386841,6.1054186821,18.6378593445,282.147979736,0.0
1540323549571424020,273.764678955,197.294555664,67.3518295288,6.1054186821,18.6378593445,277.648162842,0.0
1540323549671563224,274.064697266,197.294555664,67.8518218994,6.1054186821,18.6378593445,273.298339844,0.0
1540323549763602956,274.264709473,197.294555664,68.1518173218,6.1054186821,18.6378593445,269.848480225,0.0
1540323549871698061,274.46472168,197.294555664,68.6518096924,6.1054186821,18.6378593445,265.648651123,0.0
1540323549965470455,274.664733887,197.294555664,69.0518035889,6.1054186821,18.6378593445,261.298828125,0.0
1540323550069474905,274.76473999,197.294555664,69.4517974854,5.95541858673,18.6378593445,256.049041748,0.0
1540323550177725613,274.76473999,197.294555664,69.951789856,5.95541858673,18.6378593445,251.399230957,0.0
1540323550274131536,274.76473999,197.394561768,70.2517852783,5.95541858673,18.6378593445,246.59942627,0.0
1540323550365469501,274.76473999,197.494567871,70.3517837524,5.95541858673,18.6378593445,242.249603271,0.0
1540323550473436526,274.76473999,197.794586182,70.2517852783,5.95541858673,18.6378593445,237.899780273,0.0
1540323550573683024,274.76473999,198.194610596,70.1517868042,5.95541858673,18.6378593445,234.149932861,0.0
1540323550665766267,274.76473999,198.494628906,69.7517929077,6.1054186821,18.6378593445,231.750030518,0.0
1540323550768751649,274.76473999,198.89465332,69.2518005371,6.1054186821,18.6378593445,230.550079346,0.0
1540323550865246978,274.76473999,199.194671631,68.9518051147,6.1054186821,18.6378593445,230.100097656,0.0
1540323550976491857,274.76473999,199.894714355,68.7518081665,6.1054186821,18.6378593445,230.100097656,0.0
1540323551065623114,274.76473999,200.494750977,68.7518081665,6.1054186821,18.6378593445,229.95010376,0.0
1540323551171589846,274.664733887,201.394805908,68.9518051147,5.95541858673,18.6378593445,229.95010376,0.0
1540323551268110811,274.564727783,202.394866943,69.2518005371,5.95541858673,18.6378593445,229.95010376,0.0
1540323551371670941,274.264709473,203.394927979,69.951789856,5.95541858673,18.6378593445,229.95010376,0.0
1540323551474453755,273.764678955,204.394989014,70.851776123,5.95541858673,18.6378593445,229.95010376,0.0
1540323551568397063,273.464660645,205.295043945,71.8517608643,5.95541858673,18.6378593445,230.100097656,0.0
1540323551679284967,273.06463623,206.195098877,72.6517486572,5.95541858673,18.6378593445,231.000061035,0.0
1540323551768677595,272.864624023,206.595123291,73.251739502,5.95541858673,18.6378593445,233.849945068,0.0
1540323551872585935,272.564605713,207.195159912,74.5517196655,5.80541849136,18.6378593445,239.249725342,0.0
1540323551963172145,272.464599609,207.595184326,75.4517059326,5.80541849136,18.6378593445,242.699584961,0.0
1540323552067171158,272.164581299,207.895202637,76.7516860962,5.80541849136,18.6378593445,247.949371338,0.0
1540323552168354779,271.664550781,207.99520874,77.3516769409,5.80541849136,18.6378593445,252.449188232,0.0
1540323552268117959,271.06451416,208.095214844,77.6516723633,5.80541849136,18.6378593445,256.949005127,0.0
1540323552369207292,270.664489746,208.095214844,77.7516708374,5.80541849136,18.6378593445,261.898803711,0.0
1540323552482730713,270.364471436,208.095214844,77.7516708374,5.80541849136,18.6378593445,266.248626709,0.0
1540323552573963090,270.064453125,207.99520874,77.7516708374,5.80541849136,18.6378593445,270.598449707,0.0
1540323552667778358,269.864440918,207.99520874,77.7516708374,5.80541849136,18.6378593445,275.098266602,0.0
1540323552769849082,269.664428711,207.795196533,77.7516708374,5.80541849136,18.6378593445,279.598083496,0.0
1540323552867123503,269.564422607,207.595184326,77.7516708374,5.80541849136,18.6378593445,283.947906494,0.0
1540323552965114952,269.564422607,207.395172119,77.7516708374,5.80541849136,18.6378593445,287.54776001,0.0
1540323553064808414,269.564422607,207.295166016,77.7516708374,5.80541849136,18.6378593445,292.047576904,0.0
1540323553181277942,269.564422607,207.095153809,77.7516708374,5.80541849136,18.6378593445,297.597351074,0.0
1540323553265273429,269.564422607,206.895141602,77.7516708374,5.80541849136,18.6378593445,301.947174072,0.0
1540323553371528575,269.564422607,206.895141602,77.7516708374,5.80541849136,18.6378593445,305.397033691,0.0
1540323553466681115,269.464416504,206.895141602,77.7516708374,5.80541849136,18.6378593445,310.796813965,0.0
